,NUTS3_ID,NUTS1_NAME,NUTS2_NAME,NUTS3_NAME,POSTAL_CODE,CLASSIFICATION
2502,DEB3F,Rheinland-Pfalz,Rheinhessen-Pfalz,"Kaiserslautern, Landkreis",67735,IN
2503,DEB3F,Rheinland-Pfalz,Rheinhessen-Pfalz,"Kaiserslautern, Landkreis",66879,IN
2504,DEB3G,Rheinland-Pfalz,Rheinhessen-Pfalz,Kusel,67746,PR
2505,DEB3I,Rheinland-Pfalz,Rheinhessen-Pfalz,Rhein-Pfalz-Kreis,67373,PU
2506,DEB3I,Rheinland-Pfalz,Rheinhessen-Pfalz,Rhein-Pfalz-Kreis,67376,PU
2507,DEB3I,Rheinland-Pfalz,Rheinhessen-Pfalz,Rhein-Pfalz-Kreis,67165,PU
2508,DEB3K,Rheinland-Pfalz,Rheinhessen-Pfalz,Südwestpfalz,66999,IN
2509,DEB3K,Rheinland-Pfalz,Rheinhessen-Pfalz,Südwestpfalz,66919,IN
2510,DEB3K,Rheinland-Pfalz,Rheinhessen-Pfalz,Südwestpfalz,66503,IN
2511,DEB3K,Rheinland-Pfalz,Rheinhessen-Pfalz,Südwestpfalz,66894,IN
2512,DE123,Baden-Württemberg,Karlsruhe,"Karlsruhe, Landkreis",68753,PU
2513,DE126,Baden-Württemberg,Karlsruhe,"Mannheim, Stadtkreis",68159,PU
2514,DE126,Baden-Württemberg,Karlsruhe,"Mannheim, Stadtkreis",68161,PU
2515,DE126,Baden-Württemberg,Karlsruhe,"Mannheim, Stadtkreis",68163,PU
2516,DE126,Baden-Württemberg,Karlsruhe,"Mannheim, Stadtkreis",68165,PU
2517,DE126,Baden-Württemberg,Karlsruhe,"Mannheim, Stadtkreis",68167,PU
2518,DE126,Baden-Württemberg,Karlsruhe,"Mannheim, Stadtkreis",68169,PU
2519,DE126,Baden-Württemberg,Karlsruhe,"Mannheim, Stadtkreis",68199,PU
2520,DE126,Baden-Württemberg,Karlsruhe,"Mannheim, Stadtkreis",68219,PU
2521,DE126,Baden-Württemberg,Karlsruhe,"Mannheim, Stadtkreis",68229,PU
2522,DE126,Baden-Württemberg,Karlsruhe,"Mannheim, Stadtkreis",68239,PU
2523,DE126,Baden-Württemberg,Karlsruhe,"Mannheim, Stadtkreis",68259,PU
2524,DE126,Baden-Württemberg,Karlsruhe,"Mannheim, Stadtkreis",68305,PU
2525,DE126,Baden-Württemberg,Karlsruhe,"Mannheim, Stadtkreis",68307,PU
2526,DE12A,Baden-Württemberg,Karlsruhe,Calw,75394,PR
2527,DE12A,Baden-Württemberg,Karlsruhe,Calw,75328,PR
2528,DE12B,Baden-Württemberg,Karlsruhe,Enzkreis,75443,PU
2529,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,79258,IN
2530,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,79859,IN
2531,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,79822,IN
2532,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,79232,IN
2533,DE133,Baden-Württemberg,Freiburg,Emmendingen,79215,IN
2534,DE133,Baden-Württemberg,Freiburg,Emmendingen,79183,IN
2535,DE133,Baden-Württemberg,Freiburg,Emmendingen,79261,IN
2536,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,77767,IN
2537,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,77933,IN
2538,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,77866,IN
2539,DE135,Baden-Württemberg,Freiburg,Rottweil,78733,PR
2540,DE135,Baden-Württemberg,Freiburg,Rottweil,78662,PR
2541,DE135,Baden-Württemberg,Freiburg,Rottweil,78628,PR
2542,DE136,Baden-Württemberg,Freiburg,Schwarzwald-Baar-Kreis,78078,IN
2543,DE136,Baden-Württemberg,Freiburg,Schwarzwald-Baar-Kreis,78141,IN
2544,DE136,Baden-Württemberg,Freiburg,Schwarzwald-Baar-Kreis,78048,IN
2545,DE136,Baden-Württemberg,Freiburg,Schwarzwald-Baar-Kreis,78050,IN
2546,DE136,Baden-Württemberg,Freiburg,Schwarzwald-Baar-Kreis,78052,IN
2547,DE136,Baden-Württemberg,Freiburg,Schwarzwald-Baar-Kreis,78054,IN
2548,DE136,Baden-Württemberg,Freiburg,Schwarzwald-Baar-Kreis,78056,IN
2549,DE137,Baden-Württemberg,Freiburg,Tuttlingen,78594,IN
2550,DE137,Baden-Württemberg,Freiburg,Tuttlingen,78549,IN
2551,DE138,Baden-Württemberg,Freiburg,Konstanz,78476,IN
2552,DE138,Baden-Württemberg,Freiburg,Konstanz,78345,IN
2553,DE139,Baden-Württemberg,Freiburg,Lörrach,79588,IN
2554,DE139,Baden-Württemberg,Freiburg,Lörrach,79689,IN
2555,DE139,Baden-Württemberg,Freiburg,Lörrach,79618,IN
2556,DE139,Baden-Württemberg,Freiburg,Lörrach,79695,IN
2557,DE13A,Baden-Württemberg,Freiburg,Waldshut,79879,PR
2558,DE216,Bayern,Oberbayern,Bad Tölz-Wolfratshausen,82549,IN
2559,DE216,Bayern,Oberbayern,Bad Tölz-Wolfratshausen,82444,IN
2560,DE21C,Bayern,Oberbayern,Fürstenfeldbruck,82284,IN
2561,DE21C,Bayern,Oberbayern,Fürstenfeldbruck,82285,IN
2562,DE21C,Bayern,Oberbayern,Fürstenfeldbruck,82272,IN
2563,DE21D,Bayern,Oberbayern,Garmisch-Partenkirchen,82442,IN
2564,DE21H,Bayern,Oberbayern,"München, Landkreis",82067,PU
2565,DE21H,Bayern,Oberbayern,"München, Landkreis",82069,PU
2566,DE21K,Bayern,Oberbayern,"Rosenheim, Landkreis",83112,IN
2567,DE21K,Bayern,Oberbayern,"Rosenheim, Landkreis",83104,IN
2568,DE21N,Bayern,Oberbayern,Weilheim-Schongau,82389,IN
2569,DE21N,Bayern,Oberbayern,Weilheim-Schongau,82386,IN
2570,DE21N,Bayern,Oberbayern,Weilheim-Schongau,82395,IN
2571,DE21N,Bayern,Oberbayern,Weilheim-Schongau,82401,IN
2572,DEB3E,Rheinland-Pfalz,Rheinhessen-Pfalz,Germersheim,76771,IN
2573,DE123,Baden-Württemberg,Karlsruhe,"Karlsruhe, Landkreis",76709,PU
2574,DE123,Baden-Württemberg,Karlsruhe,"Karlsruhe, Landkreis",76316,PU
2575,DE124,Baden-Württemberg,Karlsruhe,Rastatt,76448,IN
2576,DE124,Baden-Württemberg,Karlsruhe,Rastatt,76461,IN
2577,DE124,Baden-Württemberg,Karlsruhe,Rastatt,76599,IN
2578,DE12A,Baden-Württemberg,Karlsruhe,Calw,75389,PR
2579,DE12B,Baden-Württemberg,Karlsruhe,Enzkreis,75331,PU
2580,DE12B,Baden-Württemberg,Karlsruhe,Enzkreis,75449,PU
2581,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,79274,IN
2582,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,79295,IN
2583,DE133,Baden-Württemberg,Freiburg,Emmendingen,79211,IN
2584,DE133,Baden-Württemberg,Freiburg,Emmendingen,79364,IN
2585,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,77955,IN
2586,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,77723,IN
2587,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,78132,IN
2588,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,77876,IN
2589,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,77971,IN
2590,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,77972,IN
2591,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,77784,IN
2592,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,77704,IN
2593,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,77799,IN
2594,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,77977,IN
2595,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,77960,IN
2596,DE147,Baden-Württemberg,Tübingen,Bodenseekreis,88090,IN
2597,DE277,Bayern,Schwaben,Dillingen a.d. Donau,89446,PR
2598,DE278,Bayern,Schwaben,Günzburg,89346,PR
2599,DE278,Bayern,Schwaben,Günzburg,89361,PR
2600,DE279,Bayern,Schwaben,Neu-Ulm,89231,IN
2601,DE279,Bayern,Schwaben,Neu-Ulm,89233,IN
2602,DE279,Bayern,Schwaben,Neu-Ulm,89296,IN
2603,DE279,Bayern,Schwaben,Neu-Ulm,89299,IN
2604,DE279,Bayern,Schwaben,Neu-Ulm,89269,IN
2605,DE27A,Bayern,Schwaben,Lindau (Bodensee),88131,IN
2606,DE27A,Bayern,Schwaben,Lindau (Bodensee),88149,IN
2607,DE27B,Bayern,Schwaben,Ostallgäu,87657,PR
2608,DE27B,Bayern,Schwaben,Ostallgäu,87662,PR
2609,DE27B,Bayern,Schwaben,Ostallgäu,87665,PR
2610,DE27C,Bayern,Schwaben,Unterallgäu,87743,PR
2611,DE27C,Bayern,Schwaben,Unterallgäu,87745,PR
2612,DE27C,Bayern,Schwaben,Unterallgäu,87757,PR
2613,DE27C,Bayern,Schwaben,Unterallgäu,87763,PR
2614,DE27E,Bayern,Schwaben,Oberallgäu,87452,IN
2615,DE27E,Bayern,Schwaben,Oberallgäu,87549,IN
2616,DE11C,Baden-Württemberg,Stuttgart,Heidenheim,89542,IN
2617,DE144,Baden-Württemberg,Tübingen,"Ulm, Stadtkreis",89040,IN
2618,DE144,Baden-Württemberg,Tübingen,"Ulm, Stadtkreis",89073,IN
2619,DE144,Baden-Württemberg,Tübingen,"Ulm, Stadtkreis",89075,IN
2620,DE144,Baden-Württemberg,Tübingen,"Ulm, Stadtkreis",89077,IN
2621,DE144,Baden-Württemberg,Tübingen,"Ulm, Stadtkreis",89079,IN
2622,DE144,Baden-Württemberg,Tübingen,"Ulm, Stadtkreis",89081,IN
2623,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,89584,IN
2624,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,89129,IN
2625,DE300,Berlin,Berlin,Berlin,10711,PU
2626,DE300,Berlin,Berlin,Berlin,10713,PU
2627,DE300,Berlin,Berlin,Berlin,10715,PU
2628,DE300,Berlin,Berlin,Berlin,12679,PU
2629,DE300,Berlin,Berlin,Berlin,10717,PU
2630,DE300,Berlin,Berlin,Berlin,12681,PU
2631,DE300,Berlin,Berlin,Berlin,12683,PU
2632,DE300,Berlin,Berlin,Berlin,12685,PU
2633,DE300,Berlin,Berlin,Berlin,10719,PU
2634,DE300,Berlin,Berlin,Berlin,13125,PU
2635,DE300,Berlin,Berlin,Berlin,13127,PU
2636,DE300,Berlin,Berlin,Berlin,13129,PU
2637,DE300,Berlin,Berlin,Berlin,10777,PU
2638,DE300,Berlin,Berlin,Berlin,10825,PU
2639,DE300,Berlin,Berlin,Berlin,13407,PU
2640,DE300,Berlin,Berlin,Berlin,13409,PU
2641,DE300,Berlin,Berlin,Berlin,10779,PU
2642,DE300,Berlin,Berlin,Berlin,14193,PU
2643,DE300,Berlin,Berlin,Berlin,14195,PU
2644,DE300,Berlin,Berlin,Berlin,10781,PU
2645,DE300,Berlin,Berlin,Berlin,10783,PU
2646,DE300,Berlin,Berlin,Berlin,10785,PU
2647,DE300,Berlin,Berlin,Berlin,10787,PU
2648,DE300,Berlin,Berlin,Berlin,10827,PU
2649,DE300,Berlin,Berlin,Berlin,10789,PU
2650,DE300,Berlin,Berlin,Berlin,10823,PU
2651,DE300,Berlin,Berlin,Berlin,12043,PU
2652,DE300,Berlin,Berlin,Berlin,12045,PU
2653,DE300,Berlin,Berlin,Berlin,10829,PU
2654,DE300,Berlin,Berlin,Berlin,12307,PU
2655,DE300,Berlin,Berlin,Berlin,12309,PU
2656,DE300,Berlin,Berlin,Berlin,12347,PU
2657,DE300,Berlin,Berlin,Berlin,10961,PU
2658,DE300,Berlin,Berlin,Berlin,10963,PU
2659,DE300,Berlin,Berlin,Berlin,12353,PU
2660,DE300,Berlin,Berlin,Berlin,10965,PU
2661,DE300,Berlin,Berlin,Berlin,10967,PU
2662,DE300,Berlin,Berlin,Berlin,10969,PU
2663,DE300,Berlin,Berlin,Berlin,10997,PU
2664,DE600,Hamburg,Hamburg,Hamburg,22761,PU
2665,DE600,Hamburg,Hamburg,Hamburg,21035,PU
2666,DE600,Hamburg,Hamburg,Hamburg,21037,PU
2667,DE600,Hamburg,Hamburg,Hamburg,21039,PU
2668,DE600,Hamburg,Hamburg,Hamburg,21073,PU
2669,DE600,Hamburg,Hamburg,Hamburg,21075,PU
2670,DE600,Hamburg,Hamburg,Hamburg,21077,PU
2671,DE600,Hamburg,Hamburg,Hamburg,21079,PU
2672,DE600,Hamburg,Hamburg,Hamburg,21107,PU
2673,DE600,Hamburg,Hamburg,Hamburg,21109,PU
2674,DE600,Hamburg,Hamburg,Hamburg,21129,PU
2675,DE600,Hamburg,Hamburg,Hamburg,22083,PU
2676,DE600,Hamburg,Hamburg,Hamburg,22085,PU
2677,DE600,Hamburg,Hamburg,Hamburg,22087,PU
2678,DE600,Hamburg,Hamburg,Hamburg,22089,PU
2679,DE600,Hamburg,Hamburg,Hamburg,22111,PU
2680,DE600,Hamburg,Hamburg,Hamburg,22113,PU
2681,DE600,Hamburg,Hamburg,Hamburg,22115,PU
2682,DE600,Hamburg,Hamburg,Hamburg,22117,PU
2683,DE600,Hamburg,Hamburg,Hamburg,22119,PU
2684,DE600,Hamburg,Hamburg,Hamburg,22143,PU
2685,DE600,Hamburg,Hamburg,Hamburg,22145,PU
2686,DE600,Hamburg,Hamburg,Hamburg,22147,PU
2687,DE600,Hamburg,Hamburg,Hamburg,22149,PU
2688,DE600,Hamburg,Hamburg,Hamburg,22159,PU
2689,DE600,Hamburg,Hamburg,Hamburg,22175,PU
2690,DE600,Hamburg,Hamburg,Hamburg,22177,PU
2691,DE600,Hamburg,Hamburg,Hamburg,22179,PU
2692,DE600,Hamburg,Hamburg,Hamburg,22297,PU
2693,DE600,Hamburg,Hamburg,Hamburg,22299,PU
2694,DE600,Hamburg,Hamburg,Hamburg,22301,PU
2695,DE600,Hamburg,Hamburg,Hamburg,22303,PU
2696,DE600,Hamburg,Hamburg,Hamburg,22305,PU
2697,DE600,Hamburg,Hamburg,Hamburg,22307,PU
2698,DE600,Hamburg,Hamburg,Hamburg,22335,PU
2699,DE600,Hamburg,Hamburg,Hamburg,22337,PU
2700,DE600,Hamburg,Hamburg,Hamburg,22339,PU
2701,DE600,Hamburg,Hamburg,Hamburg,22359,PU
2702,DE600,Hamburg,Hamburg,Hamburg,22391,PU
2703,DE600,Hamburg,Hamburg,Hamburg,22393,PU
2704,DE600,Hamburg,Hamburg,Hamburg,22395,PU
2705,DE600,Hamburg,Hamburg,Hamburg,22397,PU
2706,DEE05,Sachsen-Anhalt,Sachsen-Anhalt,Anhalt-Bitterfeld,06386,IN
2707,DEE05,Sachsen-Anhalt,Sachsen-Anhalt,Anhalt-Bitterfeld,06388,IN
2708,DEE08,Sachsen-Anhalt,Sachsen-Anhalt,Burgenland (D),06722,PR
2709,DEE08,Sachsen-Anhalt,Sachsen-Anhalt,Burgenland (D),06725,PR
2710,DEE08,Sachsen-Anhalt,Sachsen-Anhalt,Burgenland (D),06729,PR
2711,DEE08,Sachsen-Anhalt,Sachsen-Anhalt,Burgenland (D),06632,PR
2712,DEE08,Sachsen-Anhalt,Sachsen-Anhalt,Burgenland (D),06642,PR
2713,DEE08,Sachsen-Anhalt,Sachsen-Anhalt,Burgenland (D),06721,PR
2714,DEE0A,Sachsen-Anhalt,Sachsen-Anhalt,Mansfeld-Südharz,06347,PR
2715,DEE0B,Sachsen-Anhalt,Sachsen-Anhalt,Saalekreis,06188,IN
2716,DEE0B,Sachsen-Anhalt,Sachsen-Anhalt,Saalekreis,06184,IN
2717,DEE0B,Sachsen-Anhalt,Sachsen-Anhalt,Saalekreis,06258,IN
2718,DEE0E,Sachsen-Anhalt,Sachsen-Anhalt,Wittenberg,06785,IN
2719,DEE0E,Sachsen-Anhalt,Sachsen-Anhalt,Wittenberg,06786,IN
2720,DEF06,Schleswig-Holstein,Schleswig-Holstein,Herzogtum Lauenburg,21502,IN
2721,DEF08,Schleswig-Holstein,Schleswig-Holstein,Ostholstein,23623,IN
2722,DEF08,Schleswig-Holstein,Schleswig-Holstein,Ostholstein,23617,IN
2723,DEF08,Schleswig-Holstein,Schleswig-Holstein,Ostholstein,23669,IN
2724,DEF0A,Schleswig-Holstein,Schleswig-Holstein,Plön,24232,IN
2725,DEF0A,Schleswig-Holstein,Schleswig-Holstein,Plön,24238,IN
2726,DEF0B,Schleswig-Holstein,Schleswig-Holstein,Rendsburg-Eckernförde,24214,IN
2727,DEF0B,Schleswig-Holstein,Schleswig-Holstein,Rendsburg-Eckernförde,24247,IN
2728,DEF0B,Schleswig-Holstein,Schleswig-Holstein,Rendsburg-Eckernförde,24107,IN
2729,DEF0D,Schleswig-Holstein,Schleswig-Holstein,Segeberg,23816,IN
2730,DEF0F,Schleswig-Holstein,Schleswig-Holstein,Stormarn,22955,IN
2731,DEF0F,Schleswig-Holstein,Schleswig-Holstein,Stormarn,22969,IN
2732,DE932,Niedersachsen,Lüneburg,Cuxhaven,21787,IN
2733,DE933,Niedersachsen,Lüneburg,Harburg,21227,IN
2734,DE933,Niedersachsen,Lüneburg,Harburg,21258,IN
2735,DE933,Niedersachsen,Lüneburg,Harburg,21435,IN
2736,DE935,Niedersachsen,Lüneburg,"Lüneburg, Landkreis",21380,IN
2737,DE935,Niedersachsen,Lüneburg,"Lüneburg, Landkreis",21358,IN
2738,DE935,Niedersachsen,Lüneburg,"Lüneburg, Landkreis",21398,IN
2739,DE935,Niedersachsen,Lüneburg,"Lüneburg, Landkreis",21388,IN
2740,DE935,Niedersachsen,Lüneburg,"Lüneburg, Landkreis",21357,IN
2741,DE939,Niedersachsen,Lüneburg,Stade,21643,IN
2742,DE939,Niedersachsen,Lüneburg,Stade,21729,IN
2743,DE939,Niedersachsen,Lüneburg,Stade,21644,IN
2744,DE939,Niedersachsen,Lüneburg,Stade,21737,IN
2757,DE929,Niedersachsen,Hannover,Region Hannover,31832,PU
2758,DE923,Niedersachsen,Hannover,Hameln-Pyrmont,31863,IN
2759,DE926,Niedersachsen,Hannover,Holzminden,37619,PR
2760,DE926,Niedersachsen,Hannover,Holzminden,37642,PR
2761,DE927,Niedersachsen,Hannover,Nienburg (Weser),31629,PR
2762,DE927,Niedersachsen,Hannover,Nienburg (Weser),31637,PR
2763,DE927,Niedersachsen,Hannover,Nienburg (Weser),31638,PR
2764,DE928,Niedersachsen,Hannover,Schaumburg,31675,IN
2765,DE928,Niedersachsen,Hannover,Schaumburg,31702,IN
2766,DE938,Niedersachsen,Lüneburg,Soltau-Fallingbostel,29693,PR
2767,DE721,Hessen,Gießen,"Gießen, Landkreis",35410,IN
2768,DE721,Hessen,Gießen,"Gießen, Landkreis",35415,IN
2769,DE721,Hessen,Gießen,"Gießen, Landkreis",35440,IN
2770,DE721,Hessen,Gießen,"Gießen, Landkreis",35435,IN
2771,DE724,Hessen,Gießen,Marburg-Biedenkopf,35282,IN
2772,DE724,Hessen,Gießen,Marburg-Biedenkopf,35096,IN
2773,DE725,Hessen,Gießen,Vogelsbergkreis,36355,PR
2774,DE725,Hessen,Gießen,Vogelsbergkreis,36369,PR
2775,DE725,Hessen,Gießen,Vogelsbergkreis,36318,PR
2776,DE725,Hessen,Gießen,Vogelsbergkreis,36367,PR
2777,DE732,Hessen,Kassel,Fulda,36115,PR
2778,DEF0F,Schleswig-Holstein,Schleswig-Holstein,Stormarn,23619,IN
2779,DEF0F,Schleswig-Holstein,Schleswig-Holstein,Stormarn,22962,IN
2780,DE932,Niedersachsen,Lüneburg,Cuxhaven,21755,IN
2781,DE932,Niedersachsen,Lüneburg,Cuxhaven,21765,IN
2782,DE932,Niedersachsen,Lüneburg,Cuxhaven,21776,IN
2783,DE933,Niedersachsen,Lüneburg,Harburg,21438,IN
2784,DE933,Niedersachsen,Lüneburg,Harburg,21244,IN
2785,DE933,Niedersachsen,Lüneburg,Harburg,21272,IN
2786,DE933,Niedersachsen,Lüneburg,Harburg,21436,IN
2787,DE933,Niedersachsen,Lüneburg,Harburg,21649,IN
2788,DE933,Niedersachsen,Lüneburg,Harburg,21442,IN
2789,DE933,Niedersachsen,Lüneburg,Harburg,21255,IN
2790,DE918,Niedersachsen,Braunschweig,Northeim,37586,PR
2791,DE91A,Niedersachsen,Braunschweig,Peine,31234,IN
2794,DE929,Niedersachsen,Hannover,Region Hannover,30952,PU
2795,DE929,Niedersachsen,Hannover,Region Hannover,30900,PU
2796,DE923,Niedersachsen,Hannover,Hameln-Pyrmont,31855,IN
2797,DE923,Niedersachsen,Hannover,Hameln-Pyrmont,31812,IN
2798,DE923,Niedersachsen,Hannover,Hameln-Pyrmont,31785,IN
2799,DE923,Niedersachsen,Hannover,Hameln-Pyrmont,31787,IN
2800,DE923,Niedersachsen,Hannover,Hameln-Pyrmont,31789,IN
2801,DE925,Niedersachsen,Hannover,Hildesheim,31089,IN
2802,DE925,Niedersachsen,Hannover,Hildesheim,31091,IN
2803,DE925,Niedersachsen,Hannover,Hildesheim,31093,IN
2804,DE925,Niedersachsen,Hannover,Hildesheim,31094,IN
2805,DE925,Niedersachsen,Hannover,Hildesheim,31096,IN
2806,DE926,Niedersachsen,Hannover,Holzminden,37632,PR
2807,DE926,Niedersachsen,Hannover,Holzminden,37697,PR
2808,DE926,Niedersachsen,Hannover,Holzminden,31868,PR
2809,DE927,Niedersachsen,Hannover,Nienburg (Weser),31609,PR
2810,DE927,Niedersachsen,Hannover,Nienburg (Weser),31632,PR
2811,DE927,Niedersachsen,Hannover,Nienburg (Weser),31618,PR
2812,DE927,Niedersachsen,Hannover,Nienburg (Weser),31608,PR
2813,DE927,Niedersachsen,Hannover,Nienburg (Weser),31627,PR
2814,DE928,Niedersachsen,Hannover,Schaumburg,31708,IN
2815,DE928,Niedersachsen,Hannover,Schaumburg,31699,IN
2816,DE928,Niedersachsen,Hannover,Schaumburg,31714,IN
2817,DE928,Niedersachsen,Hannover,Schaumburg,31698,IN
2818,DE928,Niedersachsen,Hannover,Schaumburg,31715,IN
2819,DE928,Niedersachsen,Hannover,Schaumburg,31719,IN
2820,DE938,Niedersachsen,Lüneburg,Soltau-Fallingbostel,29699,PR
2821,DE93A,Niedersachsen,Lüneburg,Uelzen,29597,PR
2822,DEA41,Nordrhein-Westfalen,Detmold,"Bielefeld, Kreisfreie Stadt",33519,PU
2823,DE719,Hessen,Darmstadt,Main-Kinzig-Kreis,36381,IN
2824,DE721,Hessen,Gießen,"Gießen, Landkreis",35321,IN
2825,DE721,Hessen,Gießen,"Gießen, Landkreis",35423,IN
2826,DE721,Hessen,Gießen,"Gießen, Landkreis",35457,IN
2827,DE722,Hessen,Gießen,Lahn-Dill-Kreis,35625,IN
2828,DE722,Hessen,Gießen,Lahn-Dill-Kreis,35756,IN
2829,DE722,Hessen,Gießen,Lahn-Dill-Kreis,35768,IN
2830,DE722,Hessen,Gießen,Lahn-Dill-Kreis,35647,IN
2831,DE723,Hessen,Gießen,Limburg-Weilburg,35799,IN
2832,DE724,Hessen,Gießen,Marburg-Biedenkopf,35216,IN
2833,DE724,Hessen,Gießen,Marburg-Biedenkopf,35094,IN
2834,DE724,Hessen,Gießen,Marburg-Biedenkopf,35117,IN
2835,DE732,Hessen,Kassel,Fulda,36364,PR
2836,DE732,Hessen,Kassel,Fulda,36137,PR
2837,DE733,Hessen,Kassel,Hersfeld-Rotenburg,36219,PR
2838,DE733,Hessen,Kassel,Hersfeld-Rotenburg,36277,PR
2839,DE734,Hessen,Kassel,"Kassel, Landkreis",34379,IN
2840,DE735,Hessen,Kassel,Schwalm-Eder-Kreis,34302,PR
2841,DE735,Hessen,Kassel,Schwalm-Eder-Kreis,36280,PR
2842,DE735,Hessen,Kassel,Schwalm-Eder-Kreis,34639,PR
2843,DE736,Hessen,Kassel,Waldeck-Frankenberg,35088,PR
2844,DE736,Hessen,Kassel,Waldeck-Frankenberg,34497,PR
2845,DE736,Hessen,Kassel,Waldeck-Frankenberg,35119,PR
2846,DE736,Hessen,Kassel,Waldeck-Frankenberg,34477,PR
2847,DE737,Hessen,Kassel,Werra-Meißner-Kreis,37290,PR
2848,DE737,Hessen,Kassel,Werra-Meißner-Kreis,37299,PR
2849,DEE05,Sachsen-Anhalt,Sachsen-Anhalt,Anhalt-Bitterfeld,39261,IN
2850,DE918,Niedersachsen,Braunschweig,Northeim,37186,PR
2851,DE91B,Niedersachsen,Braunschweig,Wolfenbüttel,38321,IN
2855,DE929,Niedersachsen,Hannover,Region Hannover,30890,PU
2856,DE929,Niedersachsen,Hannover,Region Hannover,30989,PU
2857,DE929,Niedersachsen,Hannover,Region Hannover,30851,PU
2858,DE929,Niedersachsen,Hannover,Region Hannover,30853,PU
2859,DE929,Niedersachsen,Hannover,Region Hannover,30855,PU
2860,DE929,Niedersachsen,Hannover,Region Hannover,31319,PU
2861,DE923,Niedersachsen,Hannover,Hameln-Pyrmont,31020,IN
2862,DE925,Niedersachsen,Hannover,Hildesheim,31084,IN
2863,DE925,Niedersachsen,Hannover,Hildesheim,31085,IN
2864,DE925,Niedersachsen,Hannover,Hildesheim,31088,IN
2865,DE926,Niedersachsen,Hannover,Holzminden,37647,PR
2866,DE927,Niedersachsen,Hannover,Nienburg (Weser),31622,PR
2867,DE928,Niedersachsen,Hannover,Schaumburg,31711,IN
2868,DE928,Niedersachsen,Hannover,Schaumburg,31867,IN
2869,DE928,Niedersachsen,Hannover,Schaumburg,31688,IN
2870,DE938,Niedersachsen,Lüneburg,Soltau-Fallingbostel,29614,PR
2871,DE938,Niedersachsen,Lüneburg,Soltau-Fallingbostel,29664,PR
2872,DEA42,Nordrhein-Westfalen,Detmold,Gütersloh,33311,IN
2873,DE71E,Hessen,Darmstadt,Wetteraukreis,35510,PU
2874,DE721,Hessen,Gießen,"Gießen, Landkreis",35469,IN
2875,DE721,Hessen,Gießen,"Gießen, Landkreis",35447,IN
2876,DE722,Hessen,Gießen,Lahn-Dill-Kreis,35683,IN
2877,DE722,Hessen,Gießen,Lahn-Dill-Kreis,35684,IN
2878,DE722,Hessen,Gießen,Lahn-Dill-Kreis,35685,IN
2879,DE722,Hessen,Gießen,Lahn-Dill-Kreis,35686,IN
2880,DE722,Hessen,Gießen,Lahn-Dill-Kreis,35687,IN
2881,DE722,Hessen,Gießen,Lahn-Dill-Kreis,35688,IN
2882,DE722,Hessen,Gießen,Lahn-Dill-Kreis,35689,IN
2883,DE722,Hessen,Gießen,Lahn-Dill-Kreis,35690,IN
2884,DE722,Hessen,Gießen,Lahn-Dill-Kreis,35745,IN
2885,DE723,Hessen,Gießen,Limburg-Weilburg,35794,IN
2886,DE723,Hessen,Gießen,Limburg-Weilburg,35796,IN
2887,DE724,Hessen,Gießen,Marburg-Biedenkopf,35287,IN
2888,DE724,Hessen,Gießen,Marburg-Biedenkopf,35288,IN
2889,DE725,Hessen,Gießen,Vogelsbergkreis,35329,PR
2890,DE725,Hessen,Gießen,Vogelsbergkreis,36110,PR
2891,DE732,Hessen,Kassel,Fulda,36151,PR
2892,DE732,Hessen,Kassel,Fulda,36037,PR
2893,DE732,Hessen,Kassel,Fulda,36039,PR
2894,DE732,Hessen,Kassel,Fulda,36041,PR
2895,DE732,Hessen,Kassel,Fulda,36043,PR
2896,DE732,Hessen,Kassel,Fulda,36119,PR
2897,DE733,Hessen,Kassel,Hersfeld-Rotenburg,36211,PR
2898,DE733,Hessen,Kassel,Hersfeld-Rotenburg,36282,PR
2899,DE733,Hessen,Kassel,Hersfeld-Rotenburg,36208,PR
2900,DEB3D,Rheinland-Pfalz,Rheinhessen-Pfalz,Donnersbergkreis,67806,PR
